site,source,isbn,title,authors
igra_slov,https://igraslov.store/product/kammins-d-most-v-nebesa-sindbad-myagk/,978-5-00131-397-7,Камминс Д. Мост в небеса,Дженин Камминс
labirint,https://www.labirint.ru/books/77432/,978-1-8532-6264-7,Nicholas Nickleby. The Life and Adventures: Charles Dickens,Dickens Charles
igra_slov,https://igraslov.store/product/ford-r-den-nezavisimosti-fantom-press-tvyord/,978-5-86471-746-2,Форд Р. День независимости,Ричард Форд
labirint,https://www.labirint.ru/books/77431/,978-1-85326-182-4,Little Dorrit: Charles Dickens,Dickens Charles
labirint,https://www.labirint.ru/books/77433/,978-1-85326-244-9,The Old Curiosity Shop: Charles Dickens,Dickens Charles
labirint,https://www.labirint.ru/books/77434/,978-1-85326-194-7,Our Mutual Friend: Charles Dickens,Dickens Charles
labirint,https://www.labirint.ru/books/77435/,978-1-85326-039-1,A Tale of Two Cities: Charles Dickens,Dickens Charles
igra_slov,https://igraslov.store/product/ermakova-p-sentimentalnye-ikony-lorensa-sterna-sentimentalnoe-puteshestvie-po-frantsii-i-italii-i-vizualnaya-kultura-evropy-kontsa-xviii-serediny-xix-veka-eupress-myagk/,978-5-94380-273-7,Ермакова П. Сентиментальные иконы Лоренса Стерна: “Сентиментальное путешествие по Франции и Италии” и визуальная культура Европы конца XVIII – середины XIX века,Полина Ермакова
labirint,https://www.labirint.ru/books/77436/,978-1-85326-033-9,The Adventures of Sherlock Holmes. Selected stories: Arthur Doyle,Doyle Arthur Conan
igra_slov,https://igraslov.store/product/shtorn-e-hroniki_bezhenstva-poryadok-slov-myagk/,978-5-6045029-0-7,Шторн Е. #хроники_беженства,Евгений Шторн
labirint,https://www.labirint.ru/books/77438/,978-1-84022-400-9,The Hound of the Baskervilles: Arthur Doyle,Doyle Arthur Conan
labirint,https://www.labirint.ru/books/77440/,978-1-84022-435-1,The Man in the Iron Mask: Alexandre Dumas,Dumas Alexandre
labirint,https://www.labirint.ru/books/77441/,978-1-85326-040-7,The Three Musketeers: Alexandre Dumas,Dumas Alexandre
labirint,https://www.labirint.ru/books/77442/,978-1-85326-078-0,Madame Bovary: Gustave Flaubert,Flaubert Gustave
labirint,https://www.labirint.ru/books/77444/,978-1-85326-068-1,The Hunchback of Notre-Dame: Victor Hugo,Hugo Victor
labirint,https://www.labirint.ru/books/77445/,978-1-85326-047-6,Sons and Lovers: David Lawrence,Lawrence David Herbert
labirint,https://www.labirint.ru/books/77443/,978-1-84022-438-2,The Forsyte Saga: John Galsworthy,Galsworthy John
labirint,https://www.labirint.ru/books/77446/,978-1-85326-007-0,Women in Love: David Lawrence,Lawrence David Herbert
labirint,https://www.labirint.ru/books/77450/,978-1-85326-253-1,Rob Roy: Walter Scott,Scott Walter
labirint,https://www.labirint.ru/books/77447/,978-1-85326-026-1,The Call of the Wild and White Fang: Jack London,London Jack
labirint,https://www.labirint.ru/books/77451/,978-1-8532-6023-0,Frankenstein: Mary Shelley,Shelley Mary
labirint,https://www.labirint.ru/books/77453/,978-1-85326-019-3,Vanity Fair: William Thackeray,Thackeray William Makepeace
labirint,https://www.labirint.ru/books/77456/,978-1-8402-2418-4,The Plays of Oscar Wilde: Oscar Wilde,Wilde Oscar
igra_slov,https://igraslov.store/product/kaku-m-parallelnye-miry-ob-ustrojstve-mirozdaniya-vysshih-izmereniyah-i-budushhem-kosmosa-alpina-poketps-myagk/,978-5-00139-229-3,"Каку М. Параллельные миры. Об устройстве мироздания, высших измерениях и будущем космоса",Митио Каку
labirint,https://www.labirint.ru/books/77457/,978-5-9542-0056-0,"The Fox. Maggie, a girl of the streets: Lawrence, Крейн","Lawrence David Herbert, Крейн Стивен"
labirint,https://www.labirint.ru/books/77461/,978-5-7974-0472-9,Alice in Wonderland and Through the Looking-Glass: Lewis Carroll,Carroll Lewis
labirint,https://www.labirint.ru/books/77458/,5-9542-0048-3,"Up at the villa. The pearl (на английском языке): Maugham, Стейнбек","Maugham William Somerset, Стейнбек Джон"
labirint,https://www.labirint.ru/books/77462/,978-5-9542-0043-0,Murder on the Orient Express: Agatha Christie,Christie Agatha
igra_slov,https://igraslov.store/product/diaz-e-vdali-alpina-stroki-klap/,978-5-00216-243-7,Диаз Э. Вдали,Эрнар Диаз
labirint,https://www.labirint.ru/books/77464/,978-5-7974-0397-5,The Best of Sherlock Holmes: Arthur Doyle,Doyle Arthur Conan
igra_slov,https://igraslov.store/product/sekisov-a-kurort-alpina-myagk/,978-5-00223-310-6,Секисов А. Курорт,Антон Сексисов
igra_slov,https://igraslov.store/product/valzer-r-shkolnye-sochineniya-frittsa-kohera-libra-klap/,978-5-98585-299-8,Вальзер Р. Школьные сочинения Фритца Кохера,Роберт Вальзер
labirint,https://www.labirint.ru/books/77465/,978-5-7974-0470-5,The Hound of the Baskervilles: Arthur Doyle,Doyle Arthur Conan
labirint,https://www.labirint.ru/books/77466/,978-5-7974-0438-5,The Great Gatsby: Francis Fitzgerald,Fitzgerald Francis Scott
igra_slov,https://igraslov.store/product/sabatini-r-skaramush-ast-eksklass-myagk/,978-5-17-167602-5,Сабатини Р. Скарамуш,Рафаэль Сабатини
igra_slov,https://igraslov.store/product/chambers-r-korol-v-zheltom-ast-eksklass-myagk/,978-5-17-167968-2,Чамберс Р. Король в желтом,Роберт Чамберс
labirint,https://www.labirint.ru/books/77469/,978-5-7974-0407-1,25 Best Stories: Henry O.,O. Henry
igra_slov,https://igraslov.store/product/zhober-a-dina-verni-istoriya-moej-zhizni-rasskazannaya-alenu-zhoberu-garazh-klap/,978-5-6045383-2-6,"Жобер А. Дина Верни. История моей жизни, рассказанная Алену Жоберу",Ален Жобер
labirint,https://www.labirint.ru/books/77470/,978-5-79740-416-3,Three men in a boat (to say nothing of the dog): Jerome Jerome,Jerome Jerome K.
labirint,https://www.labirint.ru/books/77472/,5-9542-0015-7,The Second Jungle Book: Rudyard Kipling,Kipling Rudyard
igra_slov,https://igraslov.store/product/yastrebov-s-ot-atomov-k-drevu-vvedenie-v-sovremennuyu-nauku-o-zhizni-alpina-myagk/,978-5-00139-960-5,Ястребов С. От атомов к древу. Введение в современную науку о жизни,Сергей Ястребов
igra_slov,https://igraslov.store/product/taubes-s-razvod-podpisnye-myagk/,978-5-6046895-7-8,Таубес С. Развод,Сьюзен Таубес
labirint,https://www.labirint.ru/books/77479/,978-5-7974-0484-2,The Invisible Man: Herbert Wells,Wells Herbert George
labirint,https://www.labirint.ru/books/77481/,978-5-7974-0408-8,The Picture of Dorian Gray: Oscar Wilde,Wilde Oscar
igra_slov,https://igraslov.store/product/skorenko-t-izobreteno-v-sssr-istoriya-izobretatelskoj-mysli-s-1917-po-1991-god-alpina-myagk/,978-5-00223-391-5,Скоренко Т. Изобретено в СССР: История изобретательской мысли с 1917 по 1991 год,Тим Скоренко
labirint,https://www.labirint.ru/books/77490/,978-5-7974-0487-3,La Dame Aux Camelias: Alexandre Dumas,Dumas Alexandre
labirint,https://www.labirint.ru/books/77494/,978-5-7974-0488-0,Dans un Mois Dans un An: Francoise Sagan,Sagan Francoise
labirint,https://www.labirint.ru/books/77496/,978-5-7974-0398-2,Le Petit Prince: Antoine Saint-Exupery,Saint-Exupery Antoine de
labirint,https://www.labirint.ru/books/77497/,978-5-7974-0506-1,Der Gute Mensch von Sezuan: Bertolt Brecht,Brecht Bertolt
labirint,https://www.labirint.ru/books/77510/,978-5-7974-0471-0,IL Principe: Niccolo Machiavelli,Machiavelli Niccolo
labirint,https://www.labirint.ru/books/77505/,978-5-7974-0488-0,Brief Einer Unbekannten: Stefan Zweig,Zweig Stefan
igra_slov,https://igraslov.store/product/kandinskij-v-o-duhovnom-v-iskusstve-azbuka-klassika-myagk/,978-5-389-18275-2,Кандинский В. О духовном в искусстве,Василий Кандинский
labirint,https://www.labirint.ru/books/77516/,978-5-7974-0501-6,Dos Novelas: Miguel Cervantes,Cervantes Miguel de
igra_slov,https://igraslov.store/product/bruk-t-velikaya-derzhava-kitaj-i-ves-mir-slovo-myagk/,978-5-387-02054-4,Брук Т. Великая держава Китай и весь Мир,Тимоти Брук
labirint,https://www.labirint.ru/books/77521/,978-5-7974-0535-1,Romancero Gitano: Federico Lorca,Lorca Federico Garcia
igra_slov,https://igraslov.store/product/pamuk-o-muzej-nevinnosti-azbuka-the-big-book-myagk/,978-5-389-24525-9,Памук О. Музей Невинности,Орхан Памук
igra_slov,https://igraslov.store/product/amade-l-s-gonzaga-istoriya-dinastii-iskusstvo-i-vlast-slovo-super/,978-5-387-02020-9,Амаде Л. С. Гонзага. История династии. Искусство и власть,Лука Сарци Амаде
labirint,https://www.labirint.ru/books/77526/,9785943880865,Песенник. Русский шансон. Выпуск 1,"ИД Катанского, 2005"
igra_slov,https://igraslov.store/product/dali-s-dnevnik-odnogo-geniya-azbuka-klassika-myagk/,978-5-389-08671-5,Дали С. Дневник одного гения,Сальвадор Дали
labirint,https://www.labirint.ru/books/77528/,5-94388-089-5,Песенник. Русский шансон. Выпуск 3,"ИД Катанского, 2005"
labirint,https://www.labirint.ru/books/77532/,5-94388-090-9,Хит парад звезд российской эстрады. Популярные песни в переложении для фортепиано и гитары. Выпуск 3: Анатолий Катанский,Катанский Анатолий Владимирович
igra_slov,https://igraslov.store/product/oruell-dzh-1984-mif-vechnye-istorii-poket-myagk/,978-5-00214-961-2,Оруэлл Дж. 1984,Джордж Оруэлл
